"project","constructive","under_constructive","work_group","block","floor","level","min_base_plan_start_date","max_base_plan_finish_date","contractors"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","1 этаж",1,"2024-07-05","2024-07-26","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","2 этаж",1,"2024-07-13","2024-08-03","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","3 этаж",1,"2024-07-18","2024-08-09","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","4 этаж",1,"2024-07-25","2024-08-14","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","5 этаж",1,"2024-08-01","2024-08-24","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","6 этаж",1,"2024-08-08","2024-08-28","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","7 этаж",1,"2024-08-16","2024-09-06","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","8 этаж",1,"2024-09-02","2024-09-24","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","9 этаж",1,"2024-09-14","2024-09-29","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Внутренняя отделка и полы","Полы","Стяжка","Блок 22","Цокольный этаж",1,"2024-05-22","2024-06-09","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 14",NULL,2,"2024-08-28","2024-12-04","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 15",NULL,2,"2024-08-18","2024-12-04","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 16",NULL,2,"2024-08-22","2024-12-18","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 17",NULL,2,"2024-08-23","2024-12-08","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 18",NULL,2,"2024-08-16","2024-12-05","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 19",NULL,2,"2024-09-02","2024-12-18","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 20",NULL,2,"2024-10-31","2025-02-12","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 21",NULL,2,"2024-11-18","2025-03-13","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Витражные проемы","Витражи","Блок 22",NULL,2,"2024-11-16","2025-03-05","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Дверные проемы","Квартирные двери","Блок 14",NULL,2,"2024-08-28","2024-09-29","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Дверные проемы","Квартирные двери","Блок 15",NULL,2,"2024-09-02","2024-10-14","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Дверные проемы","Квартирные двери","Блок 16",NULL,2,"2024-09-02","2024-10-01","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Дверные проемы","Квартирные двери","Блок 17",NULL,2,"2024-09-03","2024-10-10","[{""contractor"" : null, ""plan_value"" : 0}]"
"Проект - 246","Заполнение проемов","Дверные проемы","Квартирные двери","Блок 18",NULL,2,"2024-08-21","2024-09-29","[{""contractor"" : null, ""plan_value"" : 0}]"
